runs,wickets,overs,target,run_rate,remaining_runs,remaining_overs,required_run_rate,win_probability
102,7,35.6484756674541,399,2.86,297,14.35,20.55,0.2556390977443609
39,3,5.861941781376607,161,6.65,122,44.14,2.76,0.2422360248447205
272,5,28.554948178045457,283,9.53,11,21.45,0.51,0.9611307420494699
100,2,28.461223003545154,83,3.51,-17,21.54,0.0,1.0
307,5,34.154275967500965,129,8.99,-178,15.85,0.0,1.0
220,8,4.361344837540545,132,50.44,-88,45.64,0.0,1.0
307,8,31.36251503257821,78,9.79,-229,18.64,0.0,1.0
123,9,14.109522342242425,180,8.72,57,35.89,1.58,0.6833333333333333
230,2,25.39944922575898,60,9.06,-170,24.6,0.0,1.0
177,2,38.68884527993343,111,4.57,-66,11.31,0.0,1.0
62,3,35.311732224514365,82,1.76,20,14.69,1.35,0.7560975609756098
115,6,6.033260582131869,185,19.06,70,43.97,1.59,0.6216216216216216
190,2,29.600120877092056,137,6.42,-53,20.4,0.0,1.0
61,9,48.458914893942854,66,1.26,5,1.54,3.05,0.9242424242424242
255,7,7.922794923016612,140,32.19,-115,42.08,0.0,1.0
6,7,42.6600636774982,348,0.14,342,7.34,45.97,0.017241379310344862
154,5,35.15714921963347,302,4.38,148,14.84,9.91,0.509933774834437
91,3,38.722765314197005,122,2.35,31,11.28,2.72,0.7459016393442623
13,4,14.169720524418008,255,0.92,242,35.83,6.74,0.050980392156862786
228,1,14.465657576054138,310,15.76,82,35.53,2.3,0.7354838709677419
85,5,45.31037084324676,227,1.88,142,4.69,29.65,0.3744493392070485
132,2,18.055618401418677,361,7.31,229,31.94,7.15,0.3656509695290858
182,5,3.244467995571243,362,56.1,180,46.76,3.84,0.5027624309392265
61,4,30.06977550861456,269,2.03,208,19.93,10.38,0.22676579925650553
218,1,6.3284016851879485,222,34.45,4,43.67,0.09,0.9819819819819819
245,4,39.85015244625462,214,6.15,-31,10.15,0.0,1.0
229,4,32.123147480802764,377,7.13,148,17.88,8.23,0.6074270557029178
78,8,43.74885261053829,384,1.78,306,6.25,48.19,0.203125
148,7,39.2633787641535,269,3.77,121,10.74,11.16,0.550185873605948
137,6,5.694471052075987,341,24.06,204,44.31,4.59,0.40175953079178883
313,2,19.11542675407767,210,16.37,-103,30.88,0.0,1.0
64,9,38.750556470737905,297,1.65,233,11.25,20.53,0.2154882154882155
12,3,20.925339515989656,120,0.57,108,29.07,3.7,0.09999999999999998
212,5,48.621037690520915,141,4.36,-71,1.38,0.0,1.0
241,2,36.813448449683115,370,6.55,129,13.19,9.71,0.6513513513513514
212,8,0.8734458428470191,294,242.72,82,49.13,1.67,0.7210884353741497
180,7,44.01128600888573,73,4.09,-107,5.99,0.0,1.0
337,5,5.130158764941023,94,65.69,-243,44.87,0.0,1.0
172,3,7.112133836586284,238,24.18,66,42.89,1.54,0.7226890756302521
159,6,36.75117079049144,335,4.33,176,13.25,13.18,0.4746268656716418
163,2,43.261931115580964,370,3.77,207,6.74,30.26,0.4405405405405406
187,9,26.863846432187845,390,6.96,203,23.14,8.73,0.47948717948717945
190,7,14.52358167399438,132,13.08,-58,35.48,0.0,1.0
307,0,17.63064570813346,271,17.41,-36,32.37,0.0,1.0
255,2,17.210177546843195,392,14.82,137,32.79,4.17,0.6505102040816326
182,4,16.40123738009466,268,11.1,86,33.6,2.55,0.6791044776119404
116,4,12.221192623900324,267,9.49,151,37.78,3.99,0.43445692883895126
281,9,30.48246802199873,239,9.22,-42,19.52,0.0,1.0
195,1,45.03022539639686,116,4.33,-79,4.97,0.0,1.0
33,9,15.423412412858724,80,2.14,47,34.58,1.36,0.4125
51,7,9.416045443324462,371,5.42,320,40.58,7.87,0.13746630727762799
111,4,41.9450255519341,299,2.65,188,8.05,23.07,0.3712374581939799
251,6,37.114988211396195,103,6.76,-148,12.89,0.0,1.0
81,6,46.548767874839534,59,1.74,-22,3.45,0.0,1.0
231,4,8.35943480668499,215,27.63,-16,41.64,0.0,1.0
226,7,7.298140574417917,388,30.97,162,42.7,3.79,0.5824742268041236
232,8,27.117326775819336,334,8.56,102,22.88,4.44,0.6946107784431137
220,3,30.760239376271254,202,7.15,-18,19.24,0.0,1.0
41,3,24.060654748793517,81,1.7,40,25.94,1.54,0.5061728395061729
20,7,29.988435152561387,66,0.67,46,20.01,2.29,0.303030303030303
41,0,9.10095046686606,350,4.51,309,40.9,7.54,0.1171428571428571
112,3,24.03272633278776,354,4.66,242,25.97,9.28,0.3163841807909604
104,5,32.93881879088943,392,3.16,288,17.06,16.78,0.26530612244897955
191,3,21.692051817510315,195,8.81,4,28.31,0.14,0.9794871794871794
16,5,34.004422057248235,124,0.47,108,16.0,6.71,0.12903225806451613
119,4,22.6144448996366,173,5.26,54,27.39,1.96,0.6878612716763006
128,8,16.746619084029636,101,7.64,-27,33.25,0.0,1.0
129,9,15.249891849645907,239,8.46,110,34.75,3.16,0.5397489539748954
59,8,20.604012743530543,190,2.86,131,29.4,4.44,0.31052631578947365
47,3,1.2521721718418213,137,37.53,90,48.75,1.84,0.34306569343065696
28,3,33.459404408461076,133,0.84,105,16.54,6.31,0.21052631578947367
96,7,42.270771484915066,292,2.27,196,7.73,25.03,0.3287671232876712
9,9,17.79589201271162,155,0.51,146,32.2,4.52,0.058064516129032295
241,3,2.397053493471756,141,100.54,-100,47.6,0.0,1.0
313,1,49.340102309539326,70,6.34,-243,0.66,0.0,1.0
231,1,13.258542947008241,55,17.42,-176,36.74,0.0,1.0
276,0,6.418393972369572,270,43.0,-6,43.58,0.0,1.0
283,4,18.550650147854096,358,15.26,75,31.45,2.38,0.7905027932960894
202,5,36.953996327614476,136,5.47,-66,13.05,0.0,1.0
246,8,14.766438184839227,229,16.66,-17,35.23,0.0,1.0
289,4,28.777689875582443,391,10.04,102,21.22,4.78,0.7391304347826086
263,5,20.836443722413396,295,12.62,32,29.16,1.09,0.8915254237288136
213,5,5.976423214603262,223,35.64,10,44.02,0.23,0.9551569506726457
199,2,16.581321923356303,162,12.0,-37,33.42,0.0,1.0
78,3,36.271038235131925,120,2.15,42,13.73,3.04,0.65
342,0,30.63899447683914,207,11.16,-135,19.36,0.0,1.0
343,3,6.076941156189693,348,56.44,5,43.92,0.11,0.985632183908046
172,0,8.249788244743996,286,20.85,114,41.75,2.72,0.6013986013986015
68,4,32.072594629441525,236,2.12,168,17.93,9.32,0.288135593220339
86,7,40.689429174611355,292,2.11,206,9.31,21.89,0.29452054794520544
100,7,17.538777348312646,215,5.7,115,32.46,3.53,0.4651162790697675
7,4,29.806006516988163,83,0.23,76,20.19,3.75,0.08433734939759041
332,9,8.615115078730053,304,38.54,-28,41.38,0.0,1.0
199,1,15.637679211575659,351,12.73,152,34.36,4.41,0.566951566951567
86,5,1.1114832630853249,269,77.37,183,48.89,3.74,0.3197026022304833
42,0,38.43696979519618,81,1.09,39,11.56,3.34,0.5185185185185186
108,6,20.110390006671043,306,5.37,198,29.89,6.6,0.3529411764705882
151,3,40.8246661253323,282,3.7,131,9.18,14.12,0.5354609929078014
16,4,35.447812501534045,264,0.45,248,14.55,16.93,0.06060606060606055
132,5,41.454338859851,291,3.18,159,8.55,18.38,0.45360824742268047
147,0,14.35436761218585,294,10.24,147,35.65,4.11,0.5
276,8,9.336925648349478,69,29.56,-207,40.66,0.0,1.0
231,9,48.59809356431836,259,4.75,28,1.4,18.67,0.8918918918918919
313,3,35.89465657333939,259,8.72,-54,14.11,0.0,1.0
227,7,41.71870916954085,121,5.44,-106,8.28,0.0,1.0
138,4,0.7553553481256929,211,182.7,73,49.24,1.48,0.6540284360189573
210,7,17.78763485276474,227,11.81,17,32.21,0.53,0.9251101321585903
27,0,37.16655285980885,60,0.73,33,12.83,2.55,0.44999999999999996
50,7,3.9913433662001676,348,12.53,298,46.01,6.46,0.14367816091954022
260,3,28.410262485489888,315,9.15,55,21.59,2.54,0.8253968253968254
260,1,21.510731096004662,57,12.09,-203,28.49,0.0,1.0
349,5,0.9790637063412541,324,356.46,-25,49.02,0.0,1.0
7,1,11.875181298260623,242,0.59,235,38.12,6.15,0.02892561983471076
319,4,14.311120254429039,360,22.29,41,35.69,1.15,0.8861111111111111
137,1,5.68181132268149,308,24.11,171,44.32,3.85,0.44480519480519476
37,2,31.613691796158754,102,1.17,65,18.39,3.52,0.36274509803921573
110,5,12.195654024969262,349,9.02,239,37.8,6.31,0.31518624641833815
219,0,13.95321303100748,145,15.7,-74,36.05,0.0,1.0
336,5,44.92210605018735,353,7.48,17,5.08,3.28,0.9518413597733711
222,2,23.40944232538766,359,9.48,137,26.59,5.13,0.6183844011142061
135,6,19.66719453376669,141,6.86,6,30.33,0.2,0.9574468085106383
255,1,36.22116481190439,193,7.04,-62,13.78,0.0,1.0
328,5,45.489728464457315,356,7.21,28,4.51,6.07,0.9213483146067416
48,7,1.3493131782484473,67,35.57,19,48.65,0.39,0.7164179104477613
291,0,22.467118443114284,175,12.95,-116,27.53,0.0,1.0
323,8,30.577989668289568,203,10.56,-120,19.42,0.0,1.0
77,4,15.99629859648688,55,4.81,-22,34.0,0.0,1.0
104,4,38.64314533394976,383,2.69,279,11.36,24.35,0.27154046997389036
168,4,48.576705806486665,387,3.46,219,1.42,144.08,0.43410852713178294
216,5,47.17702557588913,385,4.58,169,2.82,57.88,0.561038961038961
118,1,13.372528715059099,137,8.82,19,36.63,0.52,0.8613138686131387
189,5,11.39428009403055,318,16.59,129,38.61,3.33,0.5943396226415094
254,3,47.87877749795893,114,5.31,-140,2.12,0.0,1.0
265,7,22.98556152283015,215,11.53,-50,27.01,0.0,1.0
148,8,10.494056381926118,113,14.1,-35,39.51,0.0,1.0
163,8,35.37914848515787,319,4.61,156,14.62,10.6,0.5109717868338558
139,7,14.292574162799198,194,9.73,55,35.71,1.54,0.7164948453608248
346,2,13.43562405604551,382,25.75,36,36.56,0.98,0.9057591623036649
257,9,43.974527249581456,318,5.84,61,6.03,9.95,0.8081761006289307
268,3,8.207709753507482,378,32.65,110,41.79,2.63,0.7089947089947091
180,0,3.313208028665196,55,54.33,-125,46.69,0.0,1.0
159,8,13.532403364567193,170,11.75,11,36.47,0.3,0.9352941176470588
287,4,30.38657610062637,399,9.44,112,19.61,5.68,0.7192982456140351
287,5,6.2420838848232,362,45.98,75,43.76,1.71,0.7928176795580111
225,2,23.632574146612008,358,9.52,133,26.37,5.02,0.6284916201117319
10,9,31.404121810223458,351,0.32,341,18.6,18.24,0.028490028490028463
9,7,42.45197593039938,383,0.21,374,7.55,48.89,0.023498694516971286
270,6,11.570492600992493,181,23.34,-89,38.43,0.0,1.0
272,0,40.8855815368012,339,6.65,67,9.11,7.27,0.8023598820058997
182,9,11.821822430448805,238,15.4,56,38.18,1.46,0.7647058823529411
152,4,33.870650407858065,258,4.49,106,16.13,6.53,0.5891472868217054
314,9,21.590611216974512,91,14.54,-223,28.41,0.0,1.0
333,8,5.822593994695641,127,57.19,-206,44.18,0.0,1.0
123,5,35.741746794810254,369,3.44,246,14.26,17.13,0.33333333333333337
113,7,10.966354665595988,194,10.3,81,39.03,2.07,0.5824742268041236
277,9,8.913508958627114,335,31.08,58,41.09,1.41,0.826865671641791
212,0,17.98031413661022,220,11.79,8,32.02,0.25,0.9636363636363636
171,9,32.69918321349823,142,5.23,-29,17.3,0.0,1.0
287,6,11.776424291652326,312,24.37,25,38.22,0.65,0.9198717948717948
173,2,9.264710785216097,72,18.67,-101,40.74,0.0,1.0
112,8,0.5966859230968803,341,187.7,229,49.4,4.63,0.32844574780058655
121,5,23.63499054537601,191,5.12,70,26.37,2.64,0.6335078534031413
31,4,21.48941390882762,197,1.44,166,28.51,5.8,0.15736040609137059
221,7,11.770000407505076,165,18.78,-56,38.23,0.0,1.0
118,7,2.7772429840835686,130,42.49,12,47.22,0.25,0.9076923076923077
38,2,21.519868142332264,74,1.77,36,28.48,1.26,0.5135135135135135
267,1,39.4314350424744,164,6.77,-103,10.57,0.0,1.0
232,1,35.79257835322613,143,6.48,-89,14.21,0.0,1.0
17,4,43.0536650040225,354,0.39,337,6.95,47.8,0.04802259887005644
148,9,0.5781761168864656,234,255.98,86,49.42,1.74,0.6324786324786325
148,6,48.32432390854947,332,3.06,184,1.68,103.37,0.4457831325301205
125,7,17.136471406109674,204,7.29,79,32.86,2.4,0.6127450980392157
301,9,49.520850024989045,223,6.08,-78,0.48,0.0,1.0
237,7,12.705711084028554,222,18.65,-15,37.29,0.0,1.0
134,7,23.629665740154415,203,5.67,69,26.37,2.61,0.6600985221674878
150,9,17.760991061107653,63,8.45,-87,32.24,0.0,1.0
235,2,17.852459678215702,353,13.16,118,32.15,3.66,0.6657223796033994
223,1,42.12987672753597,177,5.29,-46,7.87,0.0,1.0
202,3,37.3463050928932,390,5.41,188,12.65,14.75,0.5179487179487179
255,0,49.6083566179794,141,5.14,-114,0.39,0.0,1.0
85,2,30.714382667603875,320,2.77,235,19.29,12.12,0.265625
149,8,23.216504559285685,271,6.42,122,26.78,4.54,0.5498154981549815
234,6,4.594685761049867,356,50.93,122,45.41,2.68,0.6573033707865168
344,6,49.828414833741455,359,6.9,15,0.17,55.56,0.958217270194986
21,0,27.621379581320916,157,0.76,136,22.38,6.05,0.13375796178343946
347,6,35.05382573753808,380,9.9,33,14.95,2.19,0.9131578947368421
284,9,20.39644512084644,77,13.92,-207,29.6,0.0,1.0
268,6,27.43101383814387,246,9.77,-22,22.57,0.0,1.0
257,3,47.134628821455074,249,5.45,-8,2.87,0.0,1.0
28,6,8.404329952786977,203,3.33,175,41.6,4.2,0.13793103448275867
212,7,14.689391958079703,119,14.43,-93,35.31,0.0,1.0
282,2,7.687780416123813,209,36.68,-73,42.31,0.0,1.0
49,9,39.63157359985826,152,1.24,103,10.37,9.84,0.3223684210526315
94,1,3.196058495049295,285,29.41,191,46.8,4.07,0.3298245614035088
87,6,4.173419327581781,238,20.85,151,45.83,3.29,0.365546218487395
43,4,14.994856228089697,392,2.87,349,35.01,9.94,0.10969387755102045
277,4,25.757990227958462,158,10.75,-119,24.24,0.0,1.0
170,4,20.37311254792337,386,8.34,216,29.63,7.27,0.44041450777202074
188,6,2.3363339024732825,350,80.47,162,47.66,3.39,0.5371428571428571
183,8,47.87882873776048,304,3.82,121,2.12,54.5,0.6019736842105263
2,7,47.64818906586838,365,0.04,363,2.35,148.16,0.005479452054794498
190,5,14.039880529713917,242,13.53,52,35.96,1.44,0.7851239669421488
117,6,36.603128201902216,120,3.2,3,13.4,0.22,0.975
18,8,28.970913028022867,318,0.62,300,21.03,14.2,0.05660377358490565
22,5,11.95008708078064,383,1.84,361,38.05,9.46,0.057441253263707526
29,0,13.18236043190661,258,2.2,229,36.82,6.2,0.11240310077519378
294,3,24.60854339809148,225,11.95,-69,25.39,0.0,1.0
107,7,21.01992338071827,288,5.09,181,28.98,6.22,0.3715277777777778
280,6,14.632343478740085,147,19.14,-133,35.37,0.0,1.0
127,2,40.39482865562693,396,3.14,269,9.61,27.7,0.3207070707070707
228,9,24.124999590105507,138,9.45,-90,25.88,0.0,1.0
110,2,32.77691831321748,301,3.36,191,17.22,11.03,0.36544850498338866
135,2,9.544747658376986,148,14.14,13,40.46,0.32,0.9121621621621622
185,0,26.72203235957269,378,6.92,193,23.28,8.25,0.4894179894179894
143,9,15.967004867386413,375,8.96,232,34.03,6.8,0.3813333333333333
71,0,26.368039158704423,203,2.69,132,23.63,5.56,0.3497536945812808
128,5,39.063209087205315,344,3.28,216,10.94,19.57,0.37209302325581395
260,0,38.46876918355396,332,6.76,72,11.53,6.19,0.7831325301204819
2,4,17.775611833910368,345,0.11,343,32.22,10.61,0.005797101449275366
103,3,34.744428142273996,80,2.96,-23,15.26,0.0,1.0
223,4,47.07036852467442,180,4.74,-43,2.93,0.0,1.0
319,6,31.32089956325283,265,10.18,-54,18.68,0.0,1.0
9,5,7.505665156793593,64,1.2,55,42.49,1.29,0.140625
301,8,34.01746060102685,375,8.85,74,15.98,4.6,0.8026666666666666
230,5,5.334728878830634,316,43.11,86,44.67,1.92,0.7278481012658228
218,8,43.618309398772055,335,5.0,117,6.38,18.06,0.6507462686567165
65,3,25.88135874051682,340,2.51,275,24.12,11.35,0.19117647058823528
111,0,19.31852274194782,92,5.75,-19,30.68,0.0,1.0
12,0,2.94462907301965,217,4.08,205,47.06,4.35,0.055299539170506895
85,9,19.101108356146273,398,4.45,313,30.9,10.1,0.21356783919597988
233,6,45.17001272899789,304,5.16,71,4.83,14.4,0.7664473684210527
89,2,1.1470515146865288,219,77.59,130,48.85,2.66,0.406392694063927
313,1,23.784943073312068,308,13.16,-5,26.22,0.0,1.0
53,5,46.56478874642006,395,1.14,342,3.44,96.61,0.13417721518987347
11,5,19.802565888274554,127,0.56,116,30.2,3.83,0.08661417322834641
208,6,21.465966804361305,388,9.69,180,28.53,6.29,0.5360824742268041
13,4,28.970146754436083,134,0.45,121,21.03,5.73,0.09701492537313428
120,7,23.200572945501456,198,5.17,78,26.8,2.9,0.6060606060606061
19,6,8.513224392753866,250,2.23,231,41.49,5.55,0.07599999999999996
74,1,1.0259213995860341,126,72.13,52,48.97,1.06,0.5873015873015873
242,0,30.529601733137213,299,7.93,57,19.47,2.91,0.8093645484949833
222,8,46.04824869168983,102,4.82,-120,3.95,0.0,1.0
69,4,5.407570238055564,349,12.76,280,44.59,6.27,0.19770773638968486
311,4,10.626540690712392,351,29.27,40,39.37,1.01,0.886039886039886
210,9,18.57445134266618,342,11.31,132,31.43,4.19,0.6140350877192983
100,3,40.456237228153874,343,2.47,243,9.54,25.21,0.29154518950437314
185,1,13.53608979190178,158,13.67,-27,36.46,0.0,1.0
131,4,44.11451477351055,137,2.97,6,5.89,1.0,0.9562043795620438
110,1,2.842397945038314,215,38.7,105,47.16,2.22,0.5116279069767442
131,6,47.05373540082085,316,2.78,185,2.95,60.66,0.41455696202531644
19,8,28.08127918590087,142,0.68,123,21.92,5.59,0.1338028169014085
23,8,32.97300615653646,222,0.7,199,17.03,11.62,0.10360360360360366
226,5,18.447707174564023,113,12.25,-113,31.55,0.0,1.0
153,0,39.12151484700191,175,3.91,22,10.88,2.0,0.8742857142857143
292,5,8.411655879211862,279,34.71,-13,41.59,0.0,1.0
229,4,2.540700081396503,154,90.13,-75,47.46,0.0,1.0
309,3,19.836295461067103,258,15.58,-51,30.16,0.0,1.0
201,5,42.69941612765387,111,4.71,-90,7.3,0.0,1.0
37,5,37.77084914822096,289,0.98,252,12.23,20.44,0.12802768166089962
259,5,25.906082927399005,110,10.0,-149,24.09,0.0,1.0
187,1,28.649673583551138,395,6.53,208,21.35,9.7,0.4734177215189873
56,6,6.581652032307895,61,8.51,5,43.42,0.11,0.9180327868852459
19,3,42.050007280017354,186,0.45,167,7.95,20.75,0.10215053763440862
272,8,39.369288179913426,244,6.91,-28,10.63,0.0,1.0
118,9,32.85787265495844,123,3.59,5,17.14,0.29,0.959349593495935
70,1,23.36293271281403,185,3.0,115,26.64,4.3,0.3783783783783784
3,4,48.226517487147675,92,0.06,89,1.77,47.59,0.03260869565217395
220,3,43.963695396635906,88,5.0,-132,6.04,0.0,1.0
13,8,32.25708162637947,80,0.4,67,17.74,3.76,0.16249999999999998
2,3,18.65286978609267,191,0.11,189,31.35,6.01,0.010471204188481686
215,7,30.93931170620747,369,6.95,154,19.06,8.04,0.5826558265582655
228,7,28.8145022338802,93,7.91,-135,21.19,0.0,1.0
335,5,19.77267519296233,237,16.94,-98,30.23,0.0,1.0
185,5,15.403031187234996,51,12.01,-134,34.6,0.0,1.0
54,7,20.40983853264239,341,2.65,287,29.59,9.67,0.15835777126099704
253,9,28.738179161066554,360,8.8,107,21.26,5.01,0.7027777777777777
23,8,21.463928751083614,392,1.07,369,28.54,12.88,0.058673469387755084
161,4,13.252366961249054,374,12.15,213,36.75,5.78,0.43048128342245995
157,0,38.07206955626435,385,4.12,228,11.93,18.95,0.4077922077922078
81,0,26.620228048274907,345,3.04,264,23.38,11.24,0.23478260869565215
158,1,3.4769906449574384,73,45.44,-85,46.52,0.0,1.0
187,9,18.478993630743663,153,10.12,-34,31.52,0.0,1.0
59,9,44.257181514878475,111,1.33,52,5.74,8.9,0.5315315315315315
304,4,37.7863029068776,202,8.05,-102,12.21,0.0,1.0
318,3,16.230014518805955,312,19.59,-6,33.77,0.0,1.0
210,0,46.915339287021006,343,4.48,133,3.08,41.82,0.6122448979591837
151,3,3.9224851270746868,292,38.5,141,46.08,3.05,0.5171232876712328
108,3,48.065611724220226,391,2.25,283,1.93,139.41,0.27621483375959077
75,9,12.360684114985315,391,6.07,316,37.64,8.37,0.19181585677749358
29,3,0.5537995970907212,396,52.37,367,49.45,7.41,0.0732323232323232
313,0,21.74702102226451,170,14.39,-143,28.25,0.0,1.0
116,8,18.012624441381732,222,6.44,106,31.99,3.3,0.5225225225225225
191,2,27.00054135981901,152,7.07,-39,23.0,0.0,1.0
18,3,39.85896574243529,209,0.45,191,10.14,18.65,0.0861244019138756
172,4,42.13729702730731,306,4.08,134,7.86,16.83,0.5620915032679739
227,6,20.121376980623424,251,11.28,24,29.88,0.8,0.9043824701195219
349,5,21.549302610946874,94,16.2,-255,28.45,0.0,1.0
182,4,7.494068743440736,113,24.29,-69,42.51,0.0,1.0
112,7,2.4726256831700586,245,45.3,133,47.53,2.79,0.4571428571428572
182,0,32.096628012727734,119,5.67,-63,17.9,0.0,1.0
145,6,3.3154375150793447,230,43.73,85,46.68,1.82,0.6304347826086957
318,5,36.71812295913065,380,8.66,62,13.28,4.63,0.8368421052631578
115,4,27.000598236610152,296,4.26,181,23.0,7.84,0.3885135135135135
112,6,10.00929061348156,378,11.19,266,39.99,6.64,0.2962962962962963
250,2,27.022194881281216,207,9.25,-43,22.98,0.0,1.0
250,0,9.231586058444732,235,27.08,-15,40.77,0.0,1.0
302,8,21.99298665476956,280,13.73,-22,28.01,0.0,1.0
312,1,39.998059780487225,122,7.8,-190,10.0,0.0,1.0
117,9,23.14977274119081,104,5.05,-13,26.85,0.0,1.0
300,2,7.520095983047656,292,39.89,-8,42.48,0.0,1.0
160,7,36.219051222964964,351,4.42,191,13.78,13.76,0.45584045584045585
197,9,9.41974397187344,264,20.91,67,40.58,1.65,0.7462121212121212
259,8,36.95363873106846,64,7.01,-195,13.05,0.0,1.0
147,2,24.019679231870082,196,6.12,49,25.98,1.88,0.75
239,5,22.74171377880565,193,10.51,-46,27.26,0.0,1.0
46,6,42.58660838908799,74,1.08,28,7.41,3.73,0.6216216216216216
197,0,35.45931586459937,148,5.56,-49,14.54,0.0,1.0
46,6,1.742248768051469,228,26.4,182,48.26,3.76,0.20175438596491224
77,3,14.879098298619958,382,5.18,305,35.12,8.66,0.20157068062827221
123,4,43.55894097640994,223,2.82,100,6.44,15.29,0.5515695067264574
74,7,1.0144758104054121,312,72.94,238,48.99,4.85,0.23717948717948723
136,3,27.30814696847232,339,4.98,203,22.69,8.91,0.40117994100294985
89,3,36.4185008917798,107,2.44,18,13.58,1.32,0.8317757009345794
324,7,31.130618665680334,383,10.41,59,18.87,3.11,0.8459530026109661
60,4,38.050556885011375,328,1.58,268,11.95,22.24,0.18292682926829273
137,5,36.31202326084582,194,3.77,57,13.69,4.13,0.7061855670103092
49,4,34.632331688140354,171,1.41,122,15.37,7.89,0.2865497076023392
258,0,41.09483906019004,76,6.28,-182,8.91,0.0,1.0
106,6,32.31996435563197,115,3.28,9,17.68,0.51,0.9217391304347826
112,5,20.180682863423407,150,5.55,38,29.82,1.27,0.7466666666666666
349,1,23.64826458473792,143,14.76,-206,26.35,0.0,1.0
253,6,35.86456665580438,116,7.05,-137,14.14,0.0,1.0
117,5,43.82767088037302,299,2.67,182,6.17,29.03,0.3913043478260869
197,4,13.683718161904805,191,14.4,-6,36.32,0.0,1.0
336,7,17.169632118956432,316,19.57,-20,32.83,0.0,1.0
50,4,46.54389587848439,89,1.07,39,3.46,10.96,0.5617977528089888
244,1,28.967738441231326,264,8.42,20,21.03,0.95,0.9242424242424242
34,5,9.030194675036551,180,3.77,146,40.97,3.55,0.18888888888888888
301,0,33.2183874317279,50,9.06,-251,16.78,0.0,1.0
68,4,49.539031561415044,58,1.37,-10,0.46,0.0,1.0
348,5,41.19033286707296,378,8.45,30,8.81,3.37,0.9206349206349207
319,6,37.312482713914996,381,8.55,62,12.69,4.85,0.8372703412073491
48,1,10.481528047886833,193,4.58,145,39.52,3.66,0.24870466321243523
73,0,43.81937525573196,399,1.67,326,6.18,51.91,0.18295739348370932
191,5,26.336863292423768,377,7.25,186,23.66,7.83,0.506631299734748
260,2,44.47557210139058,351,5.85,91,5.52,16.19,0.7407407407407407
69,4,16.55840868830148,187,4.17,118,33.44,3.52,0.36898395721925137
89,1,3.1963475265080947,346,27.84,257,46.8,5.48,0.25722543352601157
259,0,23.851200836121333,228,10.86,-31,26.15,0.0,1.0
125,0,13.564896480412095,327,9.21,202,36.44,5.53,0.382262996941896
230,3,35.78994155983728,193,6.43,-37,14.21,0.0,1.0
294,9,47.85961698751602,388,6.14,94,2.14,41.96,0.7577319587628866
128,1,34.57961014246304,239,3.7,111,15.42,7.15,0.5355648535564854
279,0,44.358003092489255,380,6.29,101,5.64,17.6,0.7342105263157894
312,5,22.7058982787002,319,13.74,7,27.29,0.26,0.9780564263322884
99,3,38.604872786045554,236,2.56,137,11.4,11.91,0.4194915254237288
325,9,42.167867489918,203,7.71,-122,7.83,0.0,1.0
296,6,35.57269381641876,221,8.32,-75,14.43,0.0,1.0
181,5,25.438086574871274,296,7.12,115,24.56,4.66,0.6114864864864865
173,4,31.330718869806866,60,5.52,-113,18.67,0.0,1.0
315,9,35.05529908437613,96,8.99,-219,14.94,0.0,1.0
187,1,12.7289117207492,315,14.69,128,37.27,3.43,0.5936507936507937
56,4,40.49800511965774,366,1.38,310,9.5,32.29,0.15300546448087426
30,8,47.52119449446694,160,0.63,130,2.48,50.39,0.1875
83,8,23.315441827478807,350,3.56,267,26.68,9.97,0.2371428571428571
151,1,35.08325243718288,352,4.3,201,14.92,13.38,0.4289772727272727
35,6,36.87759269893866,328,0.95,293,13.12,22.16,0.10670731707317072
212,9,33.14615262132187,341,6.4,129,16.85,7.61,0.6217008797653959
105,3,27.401043905598915,301,3.83,196,22.6,8.63,0.34883720930232553
341,2,44.09423293328305,125,7.73,-216,5.91,0.0,1.0
219,0,22.50144279251783,224,9.73,5,27.5,0.18,0.9776785714285714
162,2,3.1490375286815184,158,51.44,-4,46.85,0.0,1.0
219,8,42.2433631480368,389,5.18,170,7.76,21.63,0.5629820051413882
269,8,33.73166548859588,385,7.97,116,16.27,7.09,0.6987012987012987
119,6,42.47800546233236,63,2.8,-56,7.52,0.0,1.0
335,2,7.0135173779902455,230,47.76,-105,42.99,0.0,1.0
181,2,1.634571731434845,371,110.73,190,48.37,3.92,0.4878706199460916
105,3,46.72528956508682,321,2.25,216,3.27,64.09,0.3271028037383178
216,6,7.471642461943656,92,28.91,-124,42.53,0.0,1.0
204,6,40.50165137031555,151,5.04,-53,9.5,0.0,1.0
69,1,41.17817611481373,162,1.68,93,8.82,10.43,0.42592592592592593
43,4,35.464389507395246,242,1.21,199,14.54,13.59,0.1776859504132231
328,6,6.64998433353426,58,49.32,-270,43.35,0.0,1.0
300,6,33.4031913655843,198,8.98,-102,16.6,0.0,1.0
227,5,44.465420508010595,387,5.11,160,5.53,28.42,0.5865633074935401
183,9,21.334029075564075,273,8.58,90,28.67,3.13,0.6703296703296704
106,9,20.734491033492084,159,5.11,53,29.27,1.8,0.6666666666666667
83,7,22.198629648013014,133,3.74,50,27.8,1.79,0.6240601503759399
337,2,4.205367344742701,92,80.14,-245,45.79,0.0,1.0
249,0,44.61207589459568,115,5.58,-134,5.39,0.0,1.0
20,2,43.47222491262747,158,0.46,138,6.53,20.81,0.12658227848101267
